Nome Completo,CPF,Logradouro,Munic¡pio da NotificaÆo,Telefone de Contato,EvoluÆo Caso,Data da NotificaÆo,CEP,Resultado do Teste,Sexo,IDADE,Data do in¡cio dos sintomas
FULANE SILVE,88889298,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-06,0,,Feminino,46,01/05/2020
FULANE SILVE,88889299,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-07-07,0,Negativo,Masculino,26,03/07/2020
FULANE SILVE,88889300,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Masculino,49,14/07/2020
FULANE SILVE,88889301,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Masculino,36,25/05/2020
FULANE SILVE,88889302,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,34,19/06/2020
FULANE SILVE,88889303,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Feminino,42,14/06/2020
FULANE SILVE,88889304,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,Positivo,Feminino,34,02/06/2020
FULANE SILVE,88889305,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-10,0,,Feminino,35,04/07/2020
FULANE SILVE,88889306,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Feminino,35,26/05/2020
FULANE SILVE,88889307,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Feminino,22,16/06/2020
FULANE SILVE,88889308,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,40,26/05/2020
FULANE SILVE,88889309,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,36,17/06/2020
FULANE SILVE,88889310,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Masculino,34,04/06/2020
FULANE SILVE,88889311,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-20,0,Positivo,Masculino,32,27/05/2020
FULANE SILVE,88889312,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Masculino,34,09/05/2020
FULANE SILVE,88889313,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,Negativo,Masculino,24,21/06/2020
FULANE SILVE,88889314,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-29,0,Negativo,Masculino,26,26/06/2020
FULANE SILVE,88889315,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,37,03/06/2020
FULANE SILVE,88889316,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-04-15,0,Negativo,Masculino,41,02/04/2020
FULANE SILVE,88889317,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,,Masculino,12,14/06/2020
FULANE SILVE,88889318,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,27,27/05/2020
FULANE SILVE,88889319,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,23,29/05/2020
FULANE SILVE,88889320,RUA LUGAR NENHUM,Congonhas,99999999,,2020-06-26,0,Negativo,Feminino,27,11/06/2020
FULANE SILVE,88889321,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Feminino,28,10/07/2020
FULANE SILVE,88889322,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,29,19/06/2020
FULANE SILVE,88889323,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,32,19/06/2020
FULANE SILVE,88889324,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,26,05/06/2020
FULANE SILVE,88889325,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,40,09/07/2020
FULANE SILVE,88889326,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-13,0,Positivo,Masculino,38,13/07/2020
FULANE SILVE,88889327,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-09,0,Negativo,Masculino,23,04/06/2020
FULANE SILVE,88889328,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,32,18/05/2020
FULANE SILVE,88889329,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Negativo,Masculino,28,05/06/2020
FULANE SILVE,88889330,RUA LUGAR NENHUM,Congonhas,99999999,,2020-05-23,0,Negativo,Feminino,33,15/05/2020
FULANE SILVE,88889331,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-05,0,,Feminino,32,02/07/2020
FULANE SILVE,88889332,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-13,0,,Masculino,25,08/06/2020
FULANE SILVE,88889333,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-13,0,Negativo,Masculino,23,03/06/2020
FULANE SILVE,88889334,RUA LUGAR NENHUM,Itabirito,99999999,Cura,2020-05-20,0,Negativo,Feminino,39,20/05/2020
FULANE SILVE,88889335,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-05-21,0,Negativo,Feminino,51,19/05/2020
FULANE SILVE,88889336,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-04-08,0,Negativo,Feminino,51,02/04/2020
FULANE SILVE,88889337,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,38,19/06/2020
FULANE SILVE,88889338,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,,Masculino,36,29/05/2020
FULANE SILVE,88889339,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,47,29/05/2020
FULANE SILVE,88889340,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-18,0,,Masculino,6,14/05/2020
FULANE SILVE,88889341,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-25,0,,Masculino,1,16/06/2020
FULANE SILVE,88889342,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-28,0,Negativo,Masculino,24,26/05/2020
FULANE SILVE,88889343,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-17,0,Negativo,Feminino,41,13/03/2020
FULANE SILVE,88889344,RUA LUGAR NENHUM,Contagem,99999999,,2020-06-28,0,,Feminino,24,25/06/2020
FULANE SILVE,88889345,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-24,0,,Feminino,41,13/03/2020
FULANE SILVE,88889346,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,21,16/06/2020
FULANE SILVE,88889347,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-09,0,Negativo,Feminino,22,04/06/2020
FULANE SILVE,88889348,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,37,17/06/2020
FULANE SILVE,88889349,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-02,0,Negativo,Feminino,45,26/06/2020
FULANE SILVE,88889350,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Feminino,26,23/06/2020
FULANE SILVE,88889351,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-25,0,Negativo,Masculino,29,25/06/2020
FULANE SILVE,88889352,RUA LUGAR NENHUM,Ouro Preto,99999999,Em tratamento domiciliar,2020-05-20,0,Positivo,Masculino,30,20/05/2020
FULANE SILVE,88889353,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-22,0,Negativo,Masculino,36,22/05/2020
FULANE SILVE,88889354,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,,Masculino,33,15/07/2020
FULANE SILVE,88889355,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-20,0,Positivo,Masculino,30,20/05/2020
FULANE SILVE,88889356,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,30,25/05/2020
FULANE SILVE,88889357,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Feminino,65,08/06/2020
FULANE SILVE,88889358,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,45,26/05/2020
FULANE SILVE,88889359,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Feminino,52,10/06/2020
FULANE SILVE,88889360,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Masculino,37,10/06/2020
FULANE SILVE,88889361,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,38,22/06/2020
FULANE SILVE,88889362,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,29,17/06/2020
FULANE SILVE,88889363,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,37,22/06/2020
FULANE SILVE,88889364,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Feminino,20,24/06/2020
FULANE SILVE,88889365,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Positivo,Masculino,48,18/06/2020
FULANE SILVE,88889366,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Masculino,46,14/07/2020
FULANE SILVE,88889367,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Masculino,30,09/06/2020
FULANE SILVE,88889368,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-01,0,Negativo,Masculino,42,28/05/2020
FULANE SILVE,88889369,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Masculino,45,15/07/2020
FULANE SILVE,88889370,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Masculino,20,01/06/2020
FULANE SILVE,88889371,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,31,02/06/2020
FULANE SILVE,88889372,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,39,16/06/2020
FULANE SILVE,88889373,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,25,04/06/2020
FULANE SILVE,88889374,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-01,0,Negativo,Masculino,36,29/05/2020
FULANE SILVE,88889375,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,30,28/05/2020
FULANE SILVE,88889376,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,30,26/06/2020
FULANE SILVE,88889377,RUA LUGAR NENHUM,BarÆo de Cocais,99999999,,2020-06-08,0,Negativo,Masculino,33,28/05/2020
FULANE SILVE,88889378,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,,Masculino,28,22/06/2020
FULANE SILVE,88889379,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-09,0,Negativo,Masculino,28,04/06/2020
FULANE SILVE,88889380,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,28,20/05/2020
FULANE SILVE,88889381,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-09,0,,Masculino,3,08/04/2020
FULANE SILVE,88889382,RUA LUGAR NENHUM,Itabirito,99999999,Cura,2020-06-24,0,Negativo,Masculino,31,29/05/2020
FULANE SILVE,88889383,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,20,28/05/2020
FULANE SILVE,88889384,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,,Feminino,26,04/07/2020
FULANE SILVE,88889385,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-25,0,Negativo,Feminino,26,25/05/2020
FULANE SILVE,88889386,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-29,0,Negativo,Masculino,73,29/06/2020
FULANE SILVE,88889387,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-24,0,Negativo,Masculino,34,23/06/2020
FULANE SILVE,88889388,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,27,27/05/2020
FULANE SILVE,88889389,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-03-17,0,Negativo,Masculino,26,13/03/2020
FULANE SILVE,88889390,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-29,0,,Masculino,29,26/06/2020
FULANE SILVE,88889391,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,27,22/06/2020
FULANE SILVE,88889392,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,29,23/06/2020
FULANE SILVE,88889393,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,30,28/05/2020
FULANE SILVE,88889394,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Positivo,Masculino,46,15/06/2020
FULANE SILVE,88889395,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,33,03/06/2020
FULANE SILVE,88889396,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-31,0,,Feminino,24,25/03/2020
FULANE SILVE,88889397,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Feminino,37,18/06/2020
FULANE SILVE,88889398,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,37,08/07/2020
FULANE SILVE,88889399,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-08,0,Negativo,Masculino,25,28/06/2020
FULANE SILVE,88889400,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,38,17/06/2020
FULANE SILVE,88889401,RUA LUGAR NENHUM,Itabirito,99999999,Cura,2020-05-21,0,Negativo,Masculino,45,21/05/2020
FULANE SILVE,88889402,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,Negativo,Masculino,52,02/06/2020
FULANE SILVE,88889403,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-03,0,Negativo,Masculino,25,02/06/2020
FULANE SILVE,88889404,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,26,20/05/2020
FULANE SILVE,88889405,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,33,10/07/2020
FULANE SILVE,88889406,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,33,22/06/2020
FULANE SILVE,88889407,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,38,09/07/2020
FULANE SILVE,88889408,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,33,22/06/2020
FULANE SILVE,88889409,RUA LUGAR NENHUM,Ouro Preto,99999999,Em tratamento domiciliar,2020-05-25,0,Positivo,Masculino,21,25/05/2020
FULANE SILVE,88889410,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,32,19/06/2020
FULANE SILVE,88889411,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-20,0,Negativo,Feminino,85,18/05/2020
FULANE SILVE,88889412,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,41,18/06/2020
FULANE SILVE,88889413,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-10,0,Negativo,Masculino,34,09/07/2020
FULANE SILVE,88889414,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-19,0,Positivo,Masculino,45,25/05/2020
FULANE SILVE,88889415,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Masculino,42,04/06/2020
FULANE SILVE,88889416,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Masculino,39,15/07/2020
FULANE SILVE,88889417,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,31,16/06/2020
FULANE SILVE,88889418,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,29,19/06/2020
FULANE SILVE,88889419,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,50,02/06/2020
FULANE SILVE,88889420,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,38,18/06/2020
FULANE SILVE,88889421,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-18,0,Positivo,Masculino,38,05/06/2020
FULANE SILVE,88889422,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-01,0,,Masculino,38,29/05/2020
FULANE SILVE,88889423,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,45,15/06/2020
FULANE SILVE,88889424,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-20,0,Negativo,Masculino,32,19/06/2020
FULANE SILVE,88889425,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,49,29/05/2020
FULANE SILVE,88889426,RUA LUGAR NENHUM,CanaÆ dos Caraj s,99999999,,2020-07-08,0,,Masculino,38,08/07/2020
FULANE SILVE,88889427,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-16,0,Negativo,Feminino,34,01/06/2020
FULANE SILVE,88889428,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,34,15/06/2020
FULANE SILVE,88889429,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,51,22/06/2020
FULANE SILVE,88889430,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Masculino,35,09/07/2020
FULANE SILVE,88889431,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,45,18/06/2020
FULANE SILVE,88889432,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,44,22/06/2020
FULANE SILVE,88889433,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-26,0,Negativo,Feminino,42,21/05/2020
FULANE SILVE,88889434,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-19,0,Positivo,Masculino,29,04/06/2020
FULANE SILVE,88889435,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Feminino,51,01/06/2020
FULANE SILVE,88889436,RUA LUGAR NENHUM,Contagem,99999999,,2020-06-25,0,,Masculino,53,23/06/2020
FULANE SILVE,88889437,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,42,01/06/2020
FULANE SILVE,88889438,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,45,19/06/2020
FULANE SILVE,88889439,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-26,0,Negativo,Masculino,52,23/06/2020
FULANE SILVE,88889440,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-20,0,Negativo,Masculino,35,17/06/2020
FULANE SILVE,88889441,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,46,22/06/2020
FULANE SILVE,88889442,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,46,23/06/2020
FULANE SILVE,88889443,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-13,0,Negativo,Feminino,39,13/06/2020
FULANE SILVE,88889444,RUA LUGAR NENHUM,Congonhas,99999999,,2020-06-20,0,Negativo,Feminino,67,17/06/2020
FULANE SILVE,88889445,RUA LUGAR NENHUM,Mariana,99999999,,2020-07-01,0,Positivo,Masculino,30,01/07/2020
FULANE SILVE,88889446,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,31,28/05/2020
FULANE SILVE,88889447,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-19,0,Negativo,Masculino,49,19/06/2020
FULANE SILVE,88889448,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,54,03/06/2020
FULANE SILVE,88889449,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-25,0,Positivo,Masculino,55,25/06/2020
FULANE SILVE,88889450,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,46,29/05/2020
FULANE SILVE,88889451,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,46,24/06/2020
FULANE SILVE,88889452,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-12,0,Negativo,Masculino,68,10/06/2020
FULANE SILVE,88889453,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,42,05/06/2020
FULANE SILVE,88889454,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,33,15/06/2020
FULANE SILVE,88889455,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-29,0,Positivo,Masculino,54,17/06/2020
FULANE SILVE,88889456,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-01,0,Negativo,Masculino,29,22/06/2020
FULANE SILVE,88889457,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-01,0,Positivo,Masculino,41,28/05/2020
FULANE SILVE,88889458,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,46,04/06/2020
FULANE SILVE,88889459,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,44,15/06/2020
FULANE SILVE,88889460,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-07,0,Negativo,Masculino,43,29/05/2020
FULANE SILVE,88889461,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,40,12/06/2020
FULANE SILVE,88889462,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Masculino,9,06/06/2020
FULANE SILVE,88889463,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-18,0,,Masculino,44,17/03/2020
FULANE SILVE,88889464,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Positivo,Masculino,45,01/07/2020
FULANE SILVE,88889465,RUA LUGAR NENHUM,Contagem,99999999,,2020-06-24,0,,Masculino,39,22/06/2020
FULANE SILVE,88889466,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-18,0,,Masculino,23,17/03/2020
FULANE SILVE,88889467,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-13,0,Negativo,Masculino,36,10/07/2020
FULANE SILVE,88889468,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,32,24/06/2020
FULANE SILVE,88889469,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Masculino,28,04/06/2020
FULANE SILVE,88889470,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-29,0,,Masculino,42,28/05/2020
FULANE SILVE,88889471,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,33,22/06/2020
FULANE SILVE,88889472,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,33,27/05/2020
FULANE SILVE,88889473,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-03,0,Negativo,Masculino,41,02/06/2020
FULANE SILVE,88889474,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Feminino,37,26/06/2020
FULANE SILVE,88889475,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-29,0,,Feminino,33,28/05/2020
FULANE SILVE,88889476,RUA LUGAR NENHUM,Congonhas,99999999,,2020-05-27,0,Negativo,Feminino,47,27/05/2020
FULANE SILVE,88889477,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Positivo,Feminino,66,01/06/2020
FULANE SILVE,88889478,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,74,26/05/2020
FULANE SILVE,88889479,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-16,0,Positivo,Masculino,78,09/06/2020
FULANE SILVE,88889480,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Feminino,32,05/06/2020
FULANE SILVE,88889481,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-06-26,0,Negativo,Feminino,34,24/06/2020
FULANE SILVE,88889482,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,,Feminino,38,21/05/2020
FULANE SILVE,88889483,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,40,01/06/2020
FULANE SILVE,88889484,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,,Masculino,41,21/06/2020
FULANE SILVE,88889485,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,52,25/05/2020
FULANE SILVE,88889486,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,53,17/06/2020
FULANE SILVE,88889487,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Masculino,45,04/06/2020
FULANE SILVE,88889488,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Feminino,53,
FULANE SILVE,88889489,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-07-01,0,Negativo,Feminino,38,26/06/2020
FULANE SILVE,88889490,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-05-13,0,Negativo,Feminino,46,05/05/2020
FULANE SILVE,88889491,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Feminino,36,04/06/2020
FULANE SILVE,88889492,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-25,0,Negativo,Masculino,44,22/05/2020
FULANE SILVE,88889493,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-26,0,Negativo,Masculino,22,26/05/2020
FULANE SILVE,88889494,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-27,0,Negativo,Masculino,32,26/06/2020
FULANE SILVE,88889495,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,37,10/07/2020
FULANE SILVE,88889496,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-25,0,,Feminino,30,20/03/2020
FULANE SILVE,88889497,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,,Masculino,21,02/06/2020
FULANE SILVE,88889498,RUA LUGAR NENHUM,Mariana,99999999,Em tratamento domiciliar,2020-05-25,0,Positivo,Feminino,38,25/05/2020
FULANE SILVE,88889499,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,,Feminino,36,19/06/2020
FULANE SILVE,88889500,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Feminino,38,18/06/2020
FULANE SILVE,88889501,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Negativo,Feminino,37,03/07/2020
FULANE SILVE,88889502,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Feminino,41,07/07/2020
