Nome Completo,CPF,Logradouro,Munic¡pio da NotificaÆo,Telefone de Contato,EvoluÆo Caso,Data da NotificaÆo,CEP,Resultado do Teste,Sexo,IDADE,Data do in¡cio dos sintomas
FULANE SILVE,88890474,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Masculino,54,30/05/2020
FULANE SILVE,88890475,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,38,18/05/2020
FULANE SILVE,88890476,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,48,25/05/2020
FULANE SILVE,88890477,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,29,24/06/2020
FULANE SILVE,88890478,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Masculino,53,27/05/2020
FULANE SILVE,88890479,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-10,0,Negativo,Masculino,43,20/05/2020
FULANE SILVE,88890480,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-03,0,Negativo,Masculino,44,03/06/2020
FULANE SILVE,88890481,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,Negativo,Masculino,36,06/07/2020
FULANE SILVE,88890482,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,49,02/06/2020
FULANE SILVE,88890483,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,58,26/05/2020
FULANE SILVE,88890484,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,49,26/06/2020
FULANE SILVE,88890485,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,36,26/05/2020
FULANE SILVE,88890486,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-29,0,Positivo,Masculino,34,29/05/2020
FULANE SILVE,88890487,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,25,28/05/2020
FULANE SILVE,88890488,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-08,0,Positivo,Masculino,23,04/06/2020
FULANE SILVE,88890489,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,29,17/06/2020
FULANE SILVE,88890490,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,29,24/06/2020
FULANE SILVE,88890491,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,31,23/06/2020
FULANE SILVE,88890492,RUA LUGAR NENHUM,Mariana,99999999,,2020-07-02,0,,Feminino,1,29/06/2020
FULANE SILVE,88890493,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Feminino,33,07/07/2020
FULANE SILVE,88890494,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-24,0,,Feminino,16,22/03/2020
FULANE SILVE,88890495,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-03-19,0,Negativo,Feminino,26,15/03/2020
FULANE SILVE,88890496,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Feminino,7,14/03/2020
FULANE SILVE,88890497,RUA LUGAR NENHUM,Contagem,99999999,,2020-06-02,0,,Feminino,42,01/06/2020
FULANE SILVE,88890498,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-08,0,Negativo,Feminino,19,08/07/2020
FULANE SILVE,88890499,RUA LUGAR NENHUM,Matias Barbosa,99999999,,2020-07-16,0,Negativo,Masculino,34,01/07/2020
FULANE SILVE,88890500,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,Negativo,Masculino,30,26/05/2020
FULANE SILVE,88890501,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Masculino,37,14/07/2020
FULANE SILVE,88890502,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-07,0,Negativo,Feminino,42,27/06/2020
FULANE SILVE,88890503,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Feminino,39,22/06/2020
FULANE SILVE,88890504,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-28,0,Negativo,Feminino,32,04/06/2020
FULANE SILVE,88890505,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-19,0,Negativo,Feminino,33,19/05/2020
FULANE SILVE,88890506,RUA LUGAR NENHUM,Mariana,99999999,,2020-04-14,0,,Feminino,30,13/04/2020
FULANE SILVE,88890507,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-02,0,Negativo,Feminino,40,25/02/2020
FULANE SILVE,88890508,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-30,0,Negativo,Feminino,37,30/05/2020
FULANE SILVE,88890509,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,39,25/06/2020
FULANE SILVE,88890510,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Positivo,Masculino,54,09/06/2020
FULANE SILVE,88890511,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-03-20,0,,Masculino,4,19/03/2020
FULANE SILVE,88890512,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,38,15/06/2020
FULANE SILVE,88890513,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Feminino,22,08/07/2020
FULANE SILVE,88890514,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-08,0,Negativo,Feminino,28,07/05/2020
FULANE SILVE,88890515,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-28,0,,Feminino,8,26/05/2020
FULANE SILVE,88890516,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,53,17/06/2020
FULANE SILVE,88890517,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-06-19,0,Positivo,Masculino,35,05/06/2020
FULANE SILVE,88890518,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,49,23/06/2020
FULANE SILVE,88890519,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,23,22/06/2020
FULANE SILVE,88890520,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Positivo,Feminino,50,07/07/2020
FULANE SILVE,88890521,RUA LUGAR NENHUM,Itabirito,99999999,,2020-05-21,0,Negativo,Feminino,37,21/05/2020
FULANE SILVE,88890522,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Feminino,30,07/07/2020
FULANE SILVE,88890523,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-05,0,Positivo,Masculino,24,05/06/2020
FULANE SILVE,88890524,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Negativo,Feminino,34,12/06/2020
FULANE SILVE,88890525,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,41,15/06/2020
FULANE SILVE,88890526,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,35,23/06/2020
FULANE SILVE,88890527,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-27,0,Negativo,Masculino,39,18/05/2020
FULANE SILVE,88890528,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,38,02/06/2020
FULANE SILVE,88890529,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,48,01/06/2020
FULANE SILVE,88890530,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,,Feminino,44,23/06/2020
FULANE SILVE,88890531,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,Negativo,Masculino,31,25/06/2020
FULANE SILVE,88890532,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-02,0,Negativo,Feminino,70,02/07/2020
FULANE SILVE,88890533,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-30,0,Positivo,Feminino,49,17/06/2020
FULANE SILVE,88890534,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-02,0,Negativo,Feminino,29,23/06/2020
FULANE SILVE,88890535,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Feminino,34,28/05/2020
FULANE SILVE,88890536,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Feminino,27,23/06/2020
FULANE SILVE,88890537,RUA LUGAR NENHUM,SÆo Gonalo do Rio Abaixo,99999999,,2020-07-01,0,Negativo,Feminino,33,23/06/2020
FULANE SILVE,88890538,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-01,0,Negativo,Feminino,36,31/05/2020
FULANE SILVE,88890539,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-11,0,,Feminino,23,09/07/2020
FULANE SILVE,88890540,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Feminino,24,27/05/2020
FULANE SILVE,88890541,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-14,0,Negativo,Feminino,33,04/07/2020
FULANE SILVE,88890542,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-04,0,,Feminino,35,28/04/2020
FULANE SILVE,88890543,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,50,23/06/2020
FULANE SILVE,88890544,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,26,01/06/2020
FULANE SILVE,88890545,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-27,0,,Masculino,58,22/03/2020
FULANE SILVE,88890546,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,22,05/06/2020
FULANE SILVE,88890547,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-29,0,Negativo,Feminino,35,18/05/2020
FULANE SILVE,88890548,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,,Feminino,20,14/06/2020
FULANE SILVE,88890549,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,Negativo,Feminino,40,06/07/2020
FULANE SILVE,88890550,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,40,22/06/2020
FULANE SILVE,88890551,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-04-20,0,,Masculino,34,18/04/2020
FULANE SILVE,88890552,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-05-13,0,Negativo,Masculino,77,13/05/2020
FULANE SILVE,88890553,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-16,0,Positivo,Feminino,50,08/07/2020
FULANE SILVE,88890554,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-12,0,Negativo,Feminino,63,12/06/2020
FULANE SILVE,88890555,RUA LUGAR NENHUM,Mariana,99999999,,2020-06-16,0,Positivo,Feminino,61,09/06/2020
FULANE SILVE,88890556,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Masculino,55,13/07/2020
FULANE SILVE,88890557,RUA LUGAR NENHUM,Itabirito,99999999,Cura,2020-05-14,0,Negativo,Masculino,75,14/05/2020
FULANE SILVE,88890558,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Negativo,Masculino,36,19/06/2020
FULANE SILVE,88890559,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Masculino,44,22/06/2020
FULANE SILVE,88890560,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,38,17/06/2020
FULANE SILVE,88890561,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-23,0,,Feminino,23,22/03/2020
FULANE SILVE,88890562,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Feminino,33,03/06/2020
FULANE SILVE,88890563,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,23,15/06/2020
FULANE SILVE,88890564,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,52,04/06/2020
FULANE SILVE,88890565,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Positivo,Masculino,34,26/06/2020
FULANE SILVE,88890566,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,,Masculino,28,01/06/2020
FULANE SILVE,88890567,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,34,16/06/2020
FULANE SILVE,88890568,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-27,0,Negativo,Masculino,49,26/06/2020
FULANE SILVE,88890569,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-28,0,,Masculino,16,26/03/2020
FULANE SILVE,88890570,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-14,0,Negativo,Masculino,43,26/05/2020
FULANE SILVE,88890571,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-26,0,Negativo,Masculino,28,26/06/2020
FULANE SILVE,88890572,RUA LUGAR NENHUM,Mariana,99999999,,2020-03-21,0,,Masculino,7,15/03/2020
FULANE SILVE,88890573,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,35,01/06/2020
FULANE SILVE,88890574,RUA LUGAR NENHUM,Pompu,99999999,,2020-07-16,0,,Masculino,20,12/07/2020
FULANE SILVE,88890575,RUA LUGAR NENHUM,CanaÆ dos Caraj s,99999999,,2020-07-13,0,,Masculino,33,13/07/2020
FULANE SILVE,88890576,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,24,15/06/2020
FULANE SILVE,88890577,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Feminino,26,05/06/2020
FULANE SILVE,88890578,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-01,0,Negativo,Feminino,22,01/06/2020
FULANE SILVE,88890579,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-23,0,,Feminino,35,20/03/2020
FULANE SILVE,88890580,RUA LUGAR NENHUM,Mariana,99999999,,2020-07-02,0,,Feminino,31,26/06/2020
FULANE SILVE,88890581,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Feminino,30,11/05/2020
FULANE SILVE,88890582,RUA LUGAR NENHUM,Curitiba,99999999,,2020-07-06,0,Negativo,Masculino,36,
FULANE SILVE,88890583,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Feminino,45,06/06/2020
FULANE SILVE,88890584,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,Negativo,Feminino,33,09/07/2020
FULANE SILVE,88890585,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Feminino,32,09/07/2020
FULANE SILVE,88890586,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-10,0,Negativo,Feminino,29,07/06/2020
FULANE SILVE,88890587,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-11,0,,Feminino,38,07/05/2020
FULANE SILVE,88890588,RUA LUGAR NENHUM,Ouro Preto,99999999,Cura,2020-05-11,0,Negativo,Feminino,38,07/05/2020
FULANE SILVE,88890589,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-11,0,Negativo,Feminino,27,02/06/2020
FULANE SILVE,88890590,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-23,0,Negativo,Feminino,41,23/06/2020
FULANE SILVE,88890591,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,,Feminino,37,03/06/2020
FULANE SILVE,88890592,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-04,0,,Masculino,17,30/06/2020
FULANE SILVE,88890593,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-08,0,Negativo,Feminino,32,05/06/2020
FULANE SILVE,88890594,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-09,0,,Feminino,39,08/07/2020
FULANE SILVE,88890595,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Feminino,38,29/05/2020
FULANE SILVE,88890596,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-27,0,Negativo,Feminino,38,26/06/2020
FULANE SILVE,88890597,RUA LUGAR NENHUM,Mariana,99999999,,2020-05-27,0,,Feminino,38,23/05/2020
FULANE SILVE,88890598,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-01,0,Negativo,Masculino,35,01/06/2020
FULANE SILVE,88890599,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-07-13,0,Negativo,Masculino,35,13/07/2020
FULANE SILVE,88890600,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-02,0,Negativo,Masculino,47,29/05/2020
FULANE SILVE,88890601,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,,Masculino,49,11/07/2020
FULANE SILVE,88890602,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,47,28/05/2020
FULANE SILVE,88890603,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-30,0,Negativo,Masculino,49,30/05/2020
FULANE SILVE,88890604,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,52,25/05/2020
FULANE SILVE,88890605,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-20,0,Positivo,Masculino,40,08/06/2020
FULANE SILVE,88890606,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,33,15/06/2020
FULANE SILVE,88890607,RUA LUGAR NENHUM,Congonhas,99999999,,2020-05-28,0,Negativo,Masculino,31,27/05/2020
FULANE SILVE,88890608,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,31,05/06/2020
FULANE SILVE,88890609,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,27,24/06/2020
FULANE SILVE,88890610,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,86,18/02/2020
FULANE SILVE,88890611,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-24,0,Negativo,Masculino,47,24/06/2020
FULANE SILVE,88890612,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-09,0,Negativo,Masculino,51,09/07/2020
FULANE SILVE,88890613,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-06,0,,Masculino,42,02/07/2020
FULANE SILVE,88890614,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,37,29/05/2020
FULANE SILVE,88890615,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-06-04,0,Negativo,Masculino,46,04/06/2020
FULANE SILVE,88890616,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-10,0,Negativo,Masculino,37,08/06/2020
FULANE SILVE,88890617,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,30,13/05/2020
FULANE SILVE,88890618,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-22,0,Negativo,Masculino,39,22/05/2020
FULANE SILVE,88890619,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,27,01/06/2020
FULANE SILVE,88890620,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,7,26/05/2020
FULANE SILVE,88890621,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-15,0,Negativo,Masculino,53,15/06/2020
FULANE SILVE,88890622,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,27,15/06/2020
FULANE SILVE,88890623,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-01,0,Negativo,Masculino,31,28/05/2020
FULANE SILVE,88890624,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-27,0,,Masculino,1,21/03/2020
FULANE SILVE,88890625,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-08,0,Negativo,Masculino,0,08/06/2020
FULANE SILVE,88890626,RUA LUGAR NENHUM,Mariana,99999999,,2020-03-17,0,,Masculino,33,16/03/2020
FULANE SILVE,88890627,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,39,29/05/2020
FULANE SILVE,88890628,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-07-03,0,Negativo,Masculino,26,03/07/2020
FULANE SILVE,88890629,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Masculino,32,06/07/2020
FULANE SILVE,88890630,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-03,0,Negativo,Masculino,0,26/06/2020
FULANE SILVE,88890631,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-15,0,Negativo,Masculino,28,05/06/2020
FULANE SILVE,88890632,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-08,0,Negativo,Masculino,32,07/07/2020
FULANE SILVE,88890633,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,30,16/06/2020
FULANE SILVE,88890634,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Feminino,29,16/06/2020
FULANE SILVE,88890635,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-17,0,Negativo,Feminino,26,06/07/2020
FULANE SILVE,88890636,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,33,01/06/2020
FULANE SILVE,88890637,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-06-23,0,Positivo,Feminino,33,22/06/2020
FULANE SILVE,88890638,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-17,0,Negativo,Feminino,28,17/07/2020
FULANE SILVE,88890639,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-28,0,,Feminino,36,27/03/2020
FULANE SILVE,88890640,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-22,0,Positivo,Feminino,38,22/06/2020
FULANE SILVE,88890641,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-10,0,Negativo,Masculino,29,06/07/2020
FULANE SILVE,88890642,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-15,0,Negativo,Feminino,45,04/07/2020
FULANE SILVE,88890643,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-25,0,,Feminino,36,18/06/2020
FULANE SILVE,88890644,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Feminino,22,17/06/2020
FULANE SILVE,88890645,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-29,0,Negativo,Feminino,28,26/06/2020
FULANE SILVE,88890646,RUA LUGAR NENHUM,Belo Horizonte,99999999,,2020-05-29,0,Negativo,Masculino,29,29/05/2020
FULANE SILVE,88890647,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,32,16/06/2020
FULANE SILVE,88890648,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-04,0,Negativo,Masculino,31,01/06/2020
FULANE SILVE,88890649,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,34,17/06/2020
FULANE SILVE,88890650,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,18,26/06/2020
FULANE SILVE,88890651,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-03,0,Negativo,Masculino,42,03/06/2020
FULANE SILVE,88890652,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,,Masculino,28,25/05/2020
FULANE SILVE,88890653,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-26,0,Negativo,Masculino,37,26/05/2020
FULANE SILVE,88890654,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-06,0,Negativo,Masculino,33,05/06/2020
FULANE SILVE,88890655,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,30,18/06/2020
FULANE SILVE,88890656,RUA LUGAR NENHUM,Itabira,99999999,,2020-07-10,0,Negativo,Masculino,34,09/07/2020
FULANE SILVE,88890657,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,0,27/05/2020
FULANE SILVE,88890658,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,38,16/06/2020
FULANE SILVE,88890659,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-09,0,Negativo,Masculino,32,09/06/2020
FULANE SILVE,88890660,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-19,0,Negativo,Masculino,39,12/05/2020
FULANE SILVE,88890661,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-02,0,Negativo,Masculino,30,01/06/2020
FULANE SILVE,88890662,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-02,0,Negativo,Masculino,37,29/05/2020
FULANE SILVE,88890663,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,25,28/05/2020
FULANE SILVE,88890664,RUA LUGAR NENHUM,Itabirito,99999999,,2020-06-08,0,Negativo,Masculino,26,01/06/2020
FULANE SILVE,88890665,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-08,0,Negativo,Masculino,34,22/05/2020
FULANE SILVE,88890666,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-16,0,Negativo,Masculino,36,16/06/2020
FULANE SILVE,88890667,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-05-27,0,Negativo,Masculino,33,21/05/2020
FULANE SILVE,88890668,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-23,0,Negativo,Masculino,35,10/03/2020
FULANE SILVE,88890669,RUA LUGAR NENHUM,SÆo Paulo,99999999,,2020-06-16,0,Negativo,Masculino,35,15/06/2020
FULANE SILVE,88890670,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-18,0,Negativo,Masculino,30,18/06/2020
FULANE SILVE,88890671,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-17,0,Negativo,Masculino,42,17/06/2020
FULANE SILVE,88890672,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-18,0,,Masculino,53,16/03/2020
FULANE SILVE,88890673,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-07-13,0,Negativo,Masculino,47,13/07/2020
FULANE SILVE,88890674,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-03-19,0,,Feminino,28,18/03/2020
FULANE SILVE,88890675,RUA LUGAR NENHUM,Nova Lima,99999999,,2020-05-18,0,Negativo,Masculino,32,18/05/2020
FULANE SILVE,88890676,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-05-31,0,Negativo,Masculino,49,29/05/2020
FULANE SILVE,88890677,RUA LUGAR NENHUM,Santa B rbara,99999999,,2020-06-26,0,Negativo,Masculino,20,26/06/2020
FULANE SILVE,88890678,RUA LUGAR NENHUM,Ouro Preto,99999999,,2020-06-30,0,Negativo,Masculino,29,29/06/2020
FULANE SILVE,88890679,RUA LUGAR NENHUM,Conselheiro Lafaiete,99999999,,2020-06-10,0,Negativo,Feminino,39,10/06/2020
